,0,1,2,3,4,5,6,7,8,9,10,11,12,13
10311,16.6,1,0,0,2,0,0,0,0,0,1,0,0,13.18972
10312,16.6,2,0,0,2,0,0,0,0,0,1,0,0,13.410825
10313,16.6,3,0,0,2,0,0,0,0,0,1,0,0,13.696591
10314,9.75,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
10315,11.783,1,0,0,1,0,0,1,0,1,0,0,0,13.279592
10316,11.783,2,1,0,1,0,0,1,0,1,0,0,0,14.337159
10317,9.15,1,0,0,1,0,1,0,0,1,0,0,0,12.006562
10318,9.15,2,1,0,1,0,1,0,0,1,0,0,0,13.445833
10319,7.133,1,0,0,2,0,0,0,1,0,0,0,0,11.941816
10320,7.133,2,0,0,2,0,0,0,1,0,0,0,0,12.132733
10321,18.067,1,0,1,1,0,0,0,1,0,0,0,0,8.098874
10322,9.383,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
10323,9.383,2,1,0,1,0,0,0,0,1,0,0,0,13.40013
10324,6.15,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
10325,28.933,1,0,0,2,0,0,0,0,1,0,0,0,12.895963
10326,28.933,2,0,0,2,0,0,0,0,1,0,0,0,13.205833
10327,28.933,3,0,0,2,0,0,0,0,1,0,0,0,13.577191
10328,6.667,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
10329,6.667,2,0,0,1,0,0,0,0,1,0,0,0,12.230076
10330,11.183,1,1,0,2,0,0,0,1,0,0,0,0,12.508506
10331,11.183,2,0,0,2,0,0,0,1,0,0,0,0,12.132733
10332,11.183,3,0,0,2,0,0,0,1,0,0,0,0,12.444451
10333,10.383,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10334,10.383,2,1,0,1,0,0,0,0,0,0,1,0,12.696218
10335,9.5,1,0,0,0,0,0,2,0,0,0,1,0,12.012398
10336,9.5,2,0,0,0,0,0,2,0,0,0,1,0,12.343804
10337,9.5,3,0,0,0,0,0,2,0,0,0,1,0,13.049917
10338,9.5,4,0,0,0,0,0,2,0,0,0,1,0,13.314769
10339,11.567,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
10340,11.567,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
10341,8.183,1,0,0,1,0,1,0,1,0,0,0,0,11.037876
10342,8.183,2,0,0,1,0,1,0,1,0,0,0,0,11.335495
10343,5.983,1,1,0,1,0,0,0,1,0,0,0,0,11.392848
10344,7.95,1,1,0,2,0,0,0,0,0,0,1,0,13.199774
10345,7.95,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
10346,10.683,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10347,13.333,1,0,0,1,0,0,2,0,0,1,0,0,20.021318
10348,13.333,2,0,0,1,0,0,2,0,0,1,0,0,20.402802
10349,13.333,3,0,0,1,0,0,2,0,0,1,0,0,21.753302
10350,8.867,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
10351,12.6,1,0,0,7,0,0,0,0,0,0,1,0,15.870621
10352,12.6,2,0,0,7,0,0,0,0,0,0,1,0,16.010258
10353,12.6,3,0,0,7,0,0,0,0,0,0,1,0,16.279385
10354,12.6,4,0,0,7,0,0,0,0,0,0,1,0,16.444262
10355,12.6,5,0,0,7,0,0,0,0,0,0,1,0,16.599497
10356,12.6,6,0,0,7,0,0,0,0,0,0,1,0,16.7501
10357,12.6,7,0,0,7,0,0,0,0,0,0,1,0,16.8637
10358,12.267,1,0,0,2,0,0,0,1,0,0,0,0,11.941816
10359,12.267,2,0,0,2,0,0,0,1,0,0,0,0,12.132733
10360,14.683,1,0,0,1,0,0,1,0,0,0,1,0,13.027648
10361,14.683,2,0,0,1,0,0,1,0,0,0,1,0,13.3610115
10362,14.683,3,0,0,1,0,0,1,0,0,0,1,0,13.903653
10363,14.683,4,0,0,1,0,0,1,0,0,0,1,0,14.142594
10364,12.917,1,1,0,2,0,0,0,0,0,0,1,0,13.199774
10365,12.917,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
10366,13.533,3,0,0,1,0,0,0,0,0,0,1,0,12.629993
10367,13.533,4,0,0,1,0,0,0,0,0,0,1,0,12.814147
10368,15.167,1,0,0,1,0,0,1,0,1,0,0,0,13.279592
10369,15.167,2,1,0,1,0,0,1,0,1,0,0,0,14.337159
10370,6.667,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
10371,14.067,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
10372,14.067,2,0,0,1,0,0,0,0,0,1,0,0,12.144373
10373,36.45,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10374,36.45,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
10375,11.183,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10376,10.783,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
10377,21.033,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10378,21.033,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
10379,10.083,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
10380,15.233,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10381,15.233,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
10382,15.233,3,0,0,1,0,0,0,0,0,0,1,0,12.629993
10383,15.233,4,0,0,1,0,0,0,0,0,0,1,0,12.814147
10384,9.083,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10385,7.567,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
10386,7.567,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
10387,7.567,3,0,0,2,0,0,0,0,0,0,1,0,13.309861
10388,6.883,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
10389,10.5,1,0,0,0,0,0,4,0,0,0,1,0,13.904372
10390,10.5,2,0,0,0,0,0,4,0,0,0,1,0,14.261916
10391,10.5,3,0,0,0,0,0,4,0,0,0,1,0,14.75412
10392,10.5,4,0,0,0,0,0,4,0,0,0,1,0,15.092032
10393,10.883,1,0,0,2,0,0,0,0,1,0,0,0,12.895963
10394,10.883,2,0,0,2,0,0,0,0,1,0,0,0,13.205833
10395,7.633,1,1,0,1,0,0,0,1,0,0,0,0,11.392848
10396,12.0,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
10397,12.0,2,1,0,2,0,0,0,0,0,0,1,0,13.231718
10398,12.0,3,0,0,2,0,0,0,0,0,0,1,0,13.309861
10399,7.717,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10400,7.717,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
10401,7.717,3,0,0,1,0,0,0,0,0,0,1,0,12.629993
10402,8.217,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10403,7.6,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
10404,19.817,1,0,0,1,0,1,0,0,0,1,0,0,11.905571
10405,19.817,2,0,0,1,0,1,0,0,0,1,0,0,12.364575
10406,8.467,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
10407,15.383,1,0,0,3,0,0,0,0,0,0,1,0,13.770426
10408,15.383,2,1,0,3,0,0,0,0,0,0,1,0,14.072819
10409,15.383,3,1,0,3,0,0,0,0,0,0,1,0,14.313691
10410,16.783,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10411,15.333,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
10412,15.333,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
10413,9.617,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10414,9.617,2,1,0,1,0,0,0,0,0,0,1,0,12.696218
10415,0.0,1,0,1,1,0,0,0,0,1,0,0,0,7.312678
10416,7.65,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
10417,7.65,2,0,0,1,0,0,0,1,0,0,0,0,11.325521
10418,9.667,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10419,11.1,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10420,11.1,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
10421,12.35,1,0,0,5,0,0,0,0,1,0,0,0,17.281813
10422,12.35,2,0,0,5,0,0,0,0,1,0,0,0,17.821836
10423,12.35,3,0,0,5,0,0,0,0,1,0,0,0,18.332027
10424,12.35,4,0,0,5,0,0,0,0,1,0,0,0,18.740719
10425,12.35,5,0,0,5,0,0,0,0,1,0,0,0,19.069857
10426,12.35,6,0,0,5,0,0,0,0,1,0,0,0,19.563997
10427,12.35,7,0,0,5,0,0,0,0,1,0,0,0,19.752134
10428,12.35,8,0,0,5,0,0,0,0,1,0,0,0,21.964457
10429,7.717,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10430,7.717,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
10431,7.717,3,0,0,1,0,0,0,0,0,0,1,0,12.629993
10432,7.717,4,0,0,1,0,0,0,0,0,0,1,0,12.814147
10433,11.367,1,0,0,6,0,0,0,0,1,0,0,0,17.838238
10434,11.367,2,0,0,6,0,0,0,0,1,0,0,0,18.089046
10435,11.367,3,0,0,6,0,0,0,0,1,0,0,0,18.533197
10436,11.367,4,0,0,6,0,0,0,0,1,0,0,0,18.9443
10437,11.367,5,0,0,6,0,0,0,0,1,0,0,0,18.995417
10438,11.367,6,0,0,6,0,0,0,0,1,0,0,0,19.320406
10439,10.917,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
10440,16.617,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10441,10.467,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
10442,10.467,2,0,0,1,0,0,0,0,0,1,0,0,12.144373
10443,10.467,3,0,0,1,0,0,0,0,0,1,0,0,12.613114
10444,7.933,1,0,0,2,0,1,0,0,0,0,1,0,13.473084
10445,7.933,2,0,0,2,0,1,0,0,0,0,1,0,13.530165
10446,7.933,3,0,0,2,0,1,0,0,0,0,1,0,13.783421
10447,9.517,1,0,0,1,0,1,0,0,0,1,0,0,11.905571
10448,9.517,2,0,0,1,0,1,0,0,0,1,0,0,12.364575
10449,8.633,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10450,13.417,1,0,0,1,0,1,0,0,0,1,0,0,11.905571
10451,13.417,2,0,0,1,0,1,0,0,0,1,0,0,12.364575
10452,10.15,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10453,10.15,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
10454,12.267,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10455,12.267,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
10456,12.117,1,0,0,2,0,1,0,0,0,0,1,0,13.473084
10457,12.117,2,0,0,2,0,1,0,0,0,0,1,0,13.530165
10458,12.117,3,0,0,2,0,1,0,0,0,0,1,0,13.783421
10459,14.683,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
10460,12.15,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10461,12.15,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
10462,47.25,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
10463,47.25,2,0,0,1,0,0,0,0,1,0,0,0,12.230076
10464,47.25,3,0,0,1,0,0,0,0,1,0,0,0,12.697639
10465,11.233,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10466,13.167,1,0,0,2,0,0,0,0,0,1,0,0,13.18972
10467,13.167,2,0,0,2,0,0,0,0,0,1,0,0,13.410825
10468,16.167,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
10469,16.167,2,0,0,1,0,0,0,0,1,0,0,0,12.230076
10470,14.183,3,0,0,1,0,1,0,0,1,0,0,0,12.89173
10471,14.183,4,0,0,1,0,1,0,0,1,0,0,0,13.054397
10472,14.183,5,0,0,1,0,1,0,0,1,0,0,0,13.139538
10473,14.183,6,1,0,1,0,1,0,0,1,0,0,0,13.707113
10474,10.2,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
10475,10.2,2,0,0,1,0,0,0,1,0,0,0,0,11.325521
10476,17.95,1,0,0,1,0,1,0,1,0,0,0,0,11.037876
10477,17.95,2,0,0,1,0,1,0,1,0,0,0,0,11.335495
10478,17.95,3,0,0,1,0,1,0,1,0,0,0,0,11.6557865
10479,17.95,4,0,0,1,0,1,0,1,0,0,0,0,11.942014
10480,10.75,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
10481,10.75,2,0,0,1,0,0,0,0,1,0,0,0,12.230076
10482,9.783,1,0,0,0,0,0,0,1,0,0,0,0,9.744294
10483,9.783,2,0,0,0,0,0,0,1,0,0,0,0,10.590982
10484,10.483,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10485,10.483,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
10486,9.283,1,0,0,1,0,1,0,0,0,0,1,0,12.062418
10487,9.283,2,0,0,1,0,1,0,0,0,0,1,0,12.327073
10488,10.533,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10489,10.533,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
10490,12.05,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10491,18.533,1,0,0,3,0,0,0,0,0,1,0,0,14.964916
10492,18.533,2,0,0,3,0,0,0,0,0,1,0,0,15.207918
10493,18.533,3,0,0,3,0,0,0,0,0,1,0,0,15.539388
10494,18.533,4,0,0,3,0,0,0,0,0,1,0,0,15.894541
10495,18.533,5,0,0,3,0,0,0,0,0,1,0,0,16.088505
10496,13.05,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
10497,13.05,2,0,0,1,0,0,0,1,0,0,0,0,11.325521
10498,6.95,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
10499,12.667,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
10500,12.667,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
10501,9.633,1,0,0,1,0,1,0,0,0,0,1,0,12.062418
10502,9.633,2,0,0,1,0,1,0,0,0,0,1,0,12.327073
10503,9.633,3,0,0,1,0,1,0,0,0,0,1,0,12.693069
10504,7.45,1,0,0,1,0,1,0,0,0,0,1,0,12.062418
10505,7.45,2,0,0,1,0,1,0,0,0,0,1,0,12.327073
10506,10.8,1,0,0,1,0,1,0,1,0,0,0,0,11.037876
10507,10.8,2,0,0,1,0,1,0,1,0,0,0,0,11.335495
10508,21.6,1,0,0,0,0,0,2,0,0,1,0,0,13.873431
10509,21.6,2,0,0,0,0,0,2,0,0,1,0,0,14.327103
10510,21.6,3,0,0,0,0,0,2,0,0,1,0,0,15.2395115
10511,7.0,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
10512,7.0,2,0,0,1,0,0,0,0,0,1,0,0,12.144373
10513,10.133,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
10514,10.133,2,0,0,1,0,0,0,1,0,0,0,0,11.325521
10515,15.25,1,0,0,1,0,0,1,0,0,0,1,0,13.027648
10516,15.25,2,0,0,1,0,0,1,0,0,0,1,0,13.3610115
10517,6.517,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
10518,7.25,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
10519,7.15,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10520,16.85,1,0,0,2,0,1,0,0,1,0,0,0,13.713798
10521,16.85,2,0,0,2,0,1,0,0,1,0,0,0,13.860861
10522,16.85,3,0,0,2,0,1,0,0,1,0,0,0,14.211809
10523,16.85,4,0,0,2,0,1,0,0,1,0,0,0,14.401922
10524,17.3,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10525,17.3,1,0,0,1,0,1,0,0,0,0,1,0,12.062418
10526,17.3,2,0,0,1,0,1,0,0,0,0,1,0,12.327073
10527,17.3,3,0,0,1,0,1,0,0,0,0,1,0,12.693069
10528,17.3,4,0,0,1,0,1,0,0,0,0,1,0,12.90308
10529,17.3,5,0,0,1,0,1,0,0,0,0,1,0,12.921125
10530,9.567,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10531,20.433,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
10532,8.033,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
10533,8.033,2,0,0,1,0,0,0,0,1,0,0,0,12.230076
10534,11.683,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10535,8.083,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
10536,8.083,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
10537,8.083,3,0,0,2,0,0,0,0,0,0,1,0,13.309861
10538,8.25,1,0,0,1,0,1,0,0,1,0,0,0,12.006562
10539,8.25,2,0,0,1,0,1,0,0,1,0,0,0,12.443829
10540,8.25,3,0,0,1,0,1,0,0,1,0,0,0,12.89173
10541,8.25,4,0,0,1,0,1,0,0,1,0,0,0,13.054397
10542,5.75,1,0,0,1,0,1,0,0,0,1,0,0,11.905571
10543,5.75,2,0,0,1,0,1,0,0,0,1,0,0,12.364575
10544,15.733,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
10545,15.733,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
10546,10.15,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
10547,9.6,1,0,0,2,0,0,0,1,0,0,0,0,11.941816
10548,9.6,2,0,0,2,0,0,0,1,0,0,0,0,12.132733
10549,12.1,1,0,0,2,0,1,0,0,0,0,1,0,13.473084
10550,12.1,2,0,0,2,0,1,0,0,0,0,1,0,13.530165
10551,12.1,3,0,0,2,0,1,0,0,0,0,1,0,13.783421
10552,12.1,4,0,0,2,0,1,0,0,0,0,1,0,14.029094
10553,12.1,5,0,0,2,0,1,0,0,0,0,1,0,14.109064
10554,8.533,1,0,0,1,0,1,0,0,0,0,1,0,12.062418
10555,8.533,2,0,0,1,0,1,0,0,0,0,1,0,12.327073
10556,8.533,3,0,0,1,0,1,0,0,0,0,1,0,12.693069
10557,10.15,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10558,19.783,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
10559,19.783,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
10560,19.783,3,0,0,2,0,0,0,0,0,0,1,0,13.309861
10561,19.783,4,0,0,2,0,0,0,0,0,0,1,0,13.524449
10562,19.783,5,0,0,2,0,0,0,0,0,0,1,0,13.623976
10563,6.567,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
10564,8.033,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10565,10.133,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10566,10.133,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
10567,8.1,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10568,16.367,1,0,0,2,0,0,0,1,0,0,0,0,11.941816
10569,16.367,2,0,0,2,0,0,0,1,0,0,0,0,12.132733
10570,8.35,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
10571,10.05,1,0,0,2,0,0,0,0,1,0,0,0,12.895963
10572,10.05,2,0,0,2,0,0,0,0,1,0,0,0,13.205833
10573,17.233,1,0,0,0,0,0,0,0,0,0,1,0,9.82506
10574,17.233,2,0,0,0,0,0,0,0,0,0,1,0,10.372037
10575,17.233,3,0,0,0,0,0,0,0,0,0,1,0,10.838179
10576,17.233,4,0,0,0,0,0,0,0,0,0,1,0,11.151799
10577,7.533,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10578,9.0,1,0,1,10,0,0,0,0,1,0,0,0,7.5606313
10579,9.0,2,0,1,10,0,0,0,0,1,0,0,0,7.7617917
10580,9.0,3,0,1,10,0,0,0,0,1,0,0,0,8.110317
10581,9.0,4,0,1,10,0,0,0,0,1,0,0,0,8.604754
10582,9.0,5,0,1,10,0,0,0,0,1,0,0,0,8.781689
10583,9.0,6,0,1,10,0,0,0,0,1,0,0,0,9.281289
10584,9.0,7,0,1,10,0,0,0,0,1,0,0,0,9.181795
10585,9.0,8,0,1,10,0,0,0,0,1,0,0,0,9.444386
10586,9.0,9,0,1,10,0,0,0,0,1,0,0,0,9.734915
10587,9.7,1,0,0,1,0,0,1,1,0,0,0,0,11.888385
10588,9.7,2,0,0,1,0,0,1,1,0,0,0,0,12.186703
10589,9.7,3,0,0,1,0,0,1,1,0,0,0,0,12.7098465
10590,7.4,1,0,0,1,0,1,0,1,0,0,0,0,11.037876
10591,7.4,2,0,0,1,0,1,0,1,0,0,0,0,11.335495
10592,10.367,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
10593,10.367,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
10594,10.367,3,0,0,2,0,0,0,0,0,0,1,0,13.309861
10595,8.65,1,0,0,0,0,0,2,1,0,0,0,0,11.701484
10596,8.65,2,0,0,0,0,0,2,1,0,0,0,0,12.106208
10597,21.15,1,0,0,4,0,2,0,0,1,0,0,0,19.86888
10598,21.15,2,0,0,4,0,2,0,0,1,0,0,0,20.004951
10599,21.15,3,0,0,4,0,2,0,0,1,0,0,0,20.040716
10600,21.15,4,0,0,4,0,2,0,0,1,0,0,0,20.761017
10601,21.15,5,0,0,4,0,2,0,0,1,0,0,0,21.114084
10602,21.15,6,0,0,4,0,2,0,0,1,0,0,0,21.54976
10603,6.0,1,0,1,2,0,0,0,0,0,1,0,0,5.647285
10604,6.0,2,0,1,2,0,0,0,0,0,1,0,0,5.216489
10605,10.967,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
10606,7.9,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10607,9.033,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
10608,14.217,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10609,14.217,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
10610,8.117,1,0,0,0,0,0,1,0,0,0,1,0,11.547424
10611,8.117,2,0,0,0,0,0,1,0,0,0,1,0,12.024519
10612,8.117,3,0,0,0,0,0,1,0,0,0,1,0,12.682295
10613,9.2,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10614,12.367,1,0,0,0,0,1,1,0,1,0,0,0,11.917979
10615,12.367,2,0,0,0,0,1,1,0,1,0,0,0,12.523525
10616,12.367,3,0,0,0,0,1,1,0,1,0,0,0,13.162892
10617,12.367,4,0,0,0,0,1,1,0,1,0,0,0,12.955088
10618,11.667,1,0,0,6,0,0,0,0,1,0,0,0,17.838238
10619,11.667,2,0,0,6,0,0,0,0,1,0,0,0,18.089046
10620,11.667,3,0,0,6,0,0,0,0,1,0,0,0,18.533197
10621,11.667,4,0,0,6,0,0,0,0,1,0,0,0,18.9443
10622,11.667,5,0,0,6,0,0,0,0,1,0,0,0,18.995417
10623,11.667,6,0,0,6,0,0,0,0,1,0,0,0,19.320406
10624,11.667,7,0,0,6,0,0,0,0,1,0,0,0,19.621367
10625,8.1,1,0,0,3,0,0,0,1,0,0,0,0,13.005923
10626,8.1,2,0,0,3,0,0,0,1,0,0,0,0,13.163009
10627,8.1,3,0,0,3,0,0,0,1,0,0,0,0,13.393117
10628,10.5,1,0,1,2,0,0,0,0,0,0,0,0,8.26108
10629,10.5,2,0,1,2,0,0,0,0,0,0,0,0,8.422816
10630,10.5,3,0,1,2,0,0,0,0,0,0,0,0,8.600238
10631,15.45,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
10632,15.45,2,0,0,1,0,0,0,0,0,1,0,0,12.144373
10633,29.867,1,0,0,4,0,1,0,0,0,0,1,0,14.44102
10634,29.867,2,0,0,4,0,1,0,0,0,0,1,0,14.457238
10635,29.867,3,0,0,4,0,1,0,0,0,0,1,0,14.674495
10636,29.867,4,0,0,4,0,1,0,0,0,0,1,0,15.020421
10637,29.867,5,0,0,4,0,1,0,0,0,0,1,0,15.305998
10638,29.867,6,0,0,4,0,1,0,0,0,0,1,0,15.743247
10639,29.867,7,0,0,4,0,1,0,0,0,0,1,0,16.19333
10640,29.867,8,0,0,4,0,1,0,0,0,0,1,0,17.454853
10641,29.867,9,0,0,4,0,1,0,0,0,0,1,0,20.19744
10642,29.867,10,0,0,4,0,1,0,0,0,0,1,0,19.657757
10643,6.567,1,0,1,1,0,0,0,0,0,0,1,0,7.6838145
10644,7.75,1,0,0,2,0,0,0,1,0,0,0,0,11.941816
10645,7.75,2,1,0,2,0,0,0,1,0,0,0,0,12.42897
10646,7.75,3,0,0,2,0,0,0,1,0,0,0,0,12.444451
10647,11.25,1,0,0,1,0,1,0,0,0,1,0,0,11.905571
10648,11.25,2,0,0,1,0,1,0,0,0,1,0,0,12.364575
10649,11.25,3,0,0,1,0,1,0,0,0,1,0,0,12.895969
10650,10.0,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
10651,10.0,2,0,0,1,0,0,0,1,0,0,0,0,11.325521
10652,10.0,3,0,0,1,0,0,0,1,0,0,0,0,11.697804
10653,10.0,4,0,0,1,0,0,0,1,0,0,0,0,11.956404
10654,13.233,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
10655,7.983,1,0,0,1,0,0,1,0,0,0,1,0,13.027648
10656,7.983,2,0,0,1,0,0,1,0,0,0,1,0,13.3610115
10657,7.983,3,0,0,1,0,0,1,0,0,0,1,0,13.903653
10658,19.617,1,0,0,0,0,0,2,1,0,0,0,0,11.701484
10659,19.617,2,0,0,0,0,0,2,1,0,0,0,0,12.106208
10660,26.95,1,0,0,2,0,0,0,1,0,0,0,0,11.941816
10661,26.95,2,0,0,2,0,0,0,1,0,0,0,0,12.132733
10662,8.55,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
10663,8.55,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
10664,35.75,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
10665,35.75,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
10666,10.083,1,1,0,2,0,0,0,1,0,0,0,0,12.508506
10667,10.083,2,1,0,2,0,0,0,1,0,0,0,0,12.42897
10668,9.517,1,0,0,2,0,0,0,1,0,0,0,0,11.941816
10669,9.517,2,0,0,2,0,0,0,1,0,0,0,0,12.132733
10670,26.567,1,0,0,1,0,1,0,0,0,0,1,0,12.062418
10671,26.567,2,0,0,1,0,1,0,0,0,0,1,0,12.327073
10672,26.567,3,0,0,1,0,1,0,0,0,0,1,0,12.693069
10673,26.567,4,0,0,1,0,1,0,0,0,0,1,0,12.90308
10674,13.5,1,0,0,0,0,0,1,0,0,0,1,0,11.547424
10675,13.5,2,0,0,0,0,0,1,0,0,0,1,0,12.024519
10676,6.983,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
10677,6.983,2,0,0,1,0,0,0,1,0,0,0,0,11.325521
10678,6.983,3,0,0,1,0,0,0,1,0,0,0,0,11.697804
10679,7.9,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
10680,14.983,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
10681,14.983,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
10682,14.983,3,0,0,2,0,0,0,0,0,0,1,0,13.309861
10683,14.983,4,0,0,2,0,0,0,0,0,0,1,0,13.524449
10684,14.983,5,0,0,2,0,0,0,0,0,0,1,0,13.623976
10685,7.667,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
10686,19.567,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
10687,19.567,3,0,0,1,0,0,0,0,0,0,1,0,12.629993
10688,19.567,4,0,0,1,0,0,0,0,0,0,1,0,12.814147
10689,8.983,1,0,0,0,0,0,2,0,1,0,0,0,12.733996
10690,8.983,2,0,0,0,0,0,2,0,1,0,0,0,13.16077
10691,9.483,1,1,0,1,0,0,0,0,0,0,1,0,12.354557
10692,17.3,1,0,0,2,0,1,0,0,0,1,0,0,13.765818
10693,17.3,2,0,0,2,0,1,0,0,0,1,0,0,13.879373
10694,17.3,3,0,0,2,0,1,0,0,0,1,0,0,14.209658
10695,10.95,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
10696,8.633,1,1,0,1,0,0,0,0,1,0,0,0,13.426591
10697,16.717,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
